source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4057562227096163584,266.16124458736243,-28.45037411515729,1.0864186328597552,18.43867,19.394161,17.366522
4057539682820685184,266.161296819642,-28.70782244886742,2.901442159431894,19.268675,21.20091,18.008965
4057533085742414720,266.1614093742828,-28.874976014185542,0.7260789813998113,17.555305,18.659014,16.539738
4057485188267004672,266.161529023208,-28.968433063195036,0.5713064317464495,16.470621,17.273869,15.574247
4057089123562199680,266.1615764753077,-29.335449736663005,1.1495290958056004,17.817013,18.905914,16.813454
4057104825963181824,266.1615796238283,-29.129192209411,0.41680455816054196,16.267956,17.138302,15.334863
4057565280819154560,266.1615982962336,-28.429832399251623,0.8619248348387131,17.89898,18.887207,16.936802
4057104727183077120,266.1616519269478,-29.15293545251685,0.42958388914539264,16.857454,17.728926,15.937706
4057560440396505728,266.161722679068,-28.491742780914645,0.9863855846854247,16.788683,17.658379,15.89575
4057104933341519744,266.1618783595257,-29.119364980940873,0.4719662408958482,15.032016,15.653498,14.254126
4057082290273822592,266.1619623744416,-29.38595833167702,0.5835613368493087,15.062454,15.7798605,14.221734
4057546765220271744,266.16204813494755,-28.626350758501168,0.38443173203177733,14.289435,15.737867,13.123172
4057535838815996032,266.162183998769,-28.789742629602554,1.3867273127941113,14.397643,14.59428,13.344288
4057108781632707200,266.16220150643295,-29.0293856939961,0.5823194841142003,15.853206,16.81384,14.885479
4057533188821645568,266.1625406235076,-28.86634761901146,0.9913629123666052,17.67834,18.588,16.733387
4057565319480305408,266.1627092041912,-28.41708182898613,0.3471655590718558,15.850175,17.781061,14.547651
